STATIONS_ID MESS_DATUM_BEGINN MESS_DATUM_ENDE QN_4 MO_N MO_TT MO_TX MO_TN MO_FK MX_TX MX_FX MX_TN MO_SD_S QN_6 MO_RR MX_RS eor
3987 19900801 19900831 5 4.13 18.6 25 13.7 2.71 33.2 20 9.6 264.3 10 90.3 24.4 eor
3987 19900901 19900930 5 5.99 12.2 16.5 9.4 3.2 21.6 29 5.4 121.9 10 55.9 7.8 eor
3987 19901001 19901031 5 4.14 10.1 15.3 6.2 2.94 23.2 14 -2.2 162.2 10 9.7 5.1 eor
3987 19901101 19901130 5 6.49 4.8 7.2 2.9 2.87 11.8 NA -2.1 45.9 10 56.8 15.3 eor
3987 19901201 19901231 5 6.12 0.6 2.5 -1.4 2.9 8.8 NA -7.3 42.7 10 71 19 eor
3987 19910101 19910131 10 4.98 1.8 4.3 -1 2.82 14.5 25.4 -9.6 72.8 9 26.5 10.7 eor
3987 19910201 19910228 10 5.59 -2.6 0.5 -5.8 2.94 12.9 17 -13.5 79.6 9 31.8 8.9 eor
3987 19910301 19910331 10 5.22 6.7 11.3 2.5 2.86 17.8 19 -2.5 125.2 9 41.8 20.7 eor
3987 19910401 19910430 10 4.52 7.9 13.1 3 2.55 20.3 27 -2.4 186.6 9 36.7 7.6 eor
3987 19910501 19910531 10 5.28 10.3 15 5.8 2.66 24.2 23 1 187.7 9 35.3 10.7 eor
3987 19910601 19910630 10 6.07 14.3 19.4 9.7 2.86 26.2 20 3.1 196 9 89.4 21.2 eor
3987 19910701 19910731 10 4.25 20.3 26 14.3 2.71 35.4 24.8 10 318.8 9 28.4 6.1 eor
3987 19910801 19910831 10 4.57 18.2 23.5 13.5 2.63 33.3 20 8.8 206.3 9 89.7 68 eor
3987 19910901 19910930 10 4.28 15.5 21.4 10.3 2.81 28.5 18 5.6 188.4 9 13.8 4.8 eor
3987 19911001 19911031 10 3.56 8.9 13.9 4.6 2.77 24.2 22 -3.4 196.9 9 25.5 8.4 eor
3987 19911101 19911130 10 6.33 4.4 7 1.6 2.68 15.6 17 -4.6 55.3 9 46.8 11.2 eor
3987 19911201 19911231 10 5.85 1.3 3.9 -1.7 2.98 11.5 24 -11.3 54.3 9 40.5 12.7 eor
3987 19920101 19920131 10 6.04 1.1 3.6 -1.6 2.86 10.6 18 -10.6 49.3 9 51.3 19 eor
3987 19920201 19920229 10 5.71 3.5 6.6 0.3 2.99 15 21 -6.7 51.9 9 38.9 5.6 eor
3987 19920301 19920331 10 5.56 5 9.4 1.3 3.09 16.2 22 -3.1 100.4 9 86.5 10.5 eor
3987 19920401 19920430 10 5.48 8.7 14.1 3.6 2.52 25.6 22 -1.4 161.7 9 33.9 8 eor
3987 19920501 19920531 10 3.25 15 21.1 8.9 2.42 28.5 26 2.7 300.3 9 18.6 6.5 eor
3987 19920601 19920630 10 3.72 19.8 26.2 12.9 2.23 32.1 17 9.4 311.4 9 11.5 4.1 eor
3987 19920701 19920731 10 4.56 19.8 26.1 14.1 2.11 35.9 23.1 9.5 257.2 9 76.7 18.2 eor
3987 19920801 19920831 10 4.53 20.1 26.2 14.9 2.77 38.6 22.1 9.8 223.7 9 63.1 28.3 eor
3987 19920901 19920930 10 4.52 13.6 18.8 9.6 2.82 24 21.6 6.2 177.7 9 22.1 6.2 eor
3987 19921001 19921031 10 4.68 6 10.2 2.5 2.84 17.1 19 -2.4 111.5 9 31.1 8.9 eor
3987 19921101 19921130 10 6.26 4.7 7.4 2 3.44 12.7 33.4 -3.9 45.9 9 62.7 11.6 eor
3987 19921201 19921231 10 5.8 0.6 2.8 -1.4 2.65 11.6 23.1 -11.1 50.4 9 57.6 14.9 eor
3987 19930101 19930131 10 5.07 2 5.3 -1.2 3.64 13.8 37.3 -15.8 78.3 9 47.1 9.9 eor
3987 19930201 19930228 10 6.44 -0.1 2.5 -2.6 2.57 6.8 25.2 -10 61.1 9 33 8.1 eor
3987 19930301 19930331 10 5.31 4 8.5 0 2.94 17.3 20.6 -5.6 152.2 9 8.8 1.9 eor
3987 19930401 19930430 10 4.36 11.1 17 5.6 2.83 28.4 19.5 -2.6 220.2 9 23.2 8.1 eor
3987 19930501 19930531 10 4.8 15.9 22.1 10.7 2.45 30.8 19.5 3.4 237.5 9 90.2 24.9 eor
3987 19930601 19930630 10 5.12 15.7 20.7 11.3 2.73 30.8 25.2 6.7 205.7 9 93.4 46 eor
3987 19930701 19930731 10 5.49 16.3 21.5 12.3 2.78 27.9 22.1 7.9 188.9 9 100.3 16.6 eor
3987 19930801 19930831 10 4.92 16 21.3 11.7 2.46 29.4 21.6 7 219.8 9 42.3 10.1 eor
3987 19930901 19930930 10 6.17 12.3 16.7 9.3 2.65 23.5 15.4 2.4 106.7 9 72.7 17.3 eor
3987 19931001 19931031 10 5.53 8.4 12.6 5.2 2.6 21 19.5 -2.1 112.8 9 20.4 5.5 eor
3987 19931101 19931130 10 6.4 0.1 2.2 -2 2.29 8 19.5 -10.2 33.2 9 33.5 9.3 eor
3987 19931201 19931231 10 7.11 3.1 5.1 0.8 3.42 12.3 30.9 -8.8 31 9 106.6 13.8 eor
3987 19940101 19940131 10 6.62 2.9 5.2 1 3.54 11 28.8 -5.3 24.8 9 76.1 19.4 eor
3987 19940201 19940228 10 5.62 -0.9 2.4 -3.6 2.58 13 19.5 -12.5 75.7 9 7.7 4 eor
3987 19940301 19940331 10 6.22 5.6 9.6 2.5 3.74 20.4 29.3 -2.1 83.2 9 88.3 10.8 eor
3987 19940401 19940430 10 4.57 9.2 14.7 4.3 2.52 24.2 24.7 -0.9 174 9 71.7 33.7 eor
3987 19940501 19940531 10 4.79 13.2 18.6 8.2 2.57 24.8 21.6 2.9 195.3 9 76.3 36.4 eor
3987 19940601 19940630 10 5.01 15.9 21.3 10.9 2.85 33.8 24.2 5.6 212.3 9 70.8 31.5 eor
3987 19940701 19940731 10 3.01 22.3 28.9 16.2 2.4 36.7 15.9 11.7 360.4 9 41.4 24.2 eor
3987 19940801 19940831 10 4.88 18.2 23.7 13.8 2.63 37.5 22.6 8.6 219.5 9 125.1 45.1 eor
3987 19940901 19940930 10 5.6 13.4 17.4 10.6 2.71 21.3 20.6 6.2 106.5 9 66.6 17.6 eor
3987 19941001 19941031 10 4.53 7.4 12.1 3.8 2.96 17.6 19.5 -1.9 160.9 9 33.6 12.1 eor
3987 19941101 19941130 10 6.02 6.5 9.1 3.8 3.05 14.4 22.6 -2.2 61.4 9 34.1 9.3 eor
3987 19941201 19941231 10 6.21 3.5 5.9 1 3.22 12.8 23.7 -4.2 64.4 9 51.2 9.9 eor
3987 19950101 19950131 10 5.89 0.2 2.7 -2.5 3.41 12.5 26.2 -10.6 52.2 9 59.4 8.1 eor
3987 19950201 19950228 10 6.19 4.4 8 1.1 3.69 14.6 25.2 -4.3 72.1 9 62.5 13.5 eor
3987 19950301 19950331 10 5.14 3.5 8 -0.2 3.7 17.1 30.4 -4.8 142.3 9 52.5 13.9 eor
3987 19950401 19950430 10 5.72 8.8 13.7 4.1 3.2 28.1 26.8 -0.9 153.8 9 38.3 8 eor
3987 19950501 19950531 10 5.29 13 18.6 7.9 2.48 29.1 20.6 2.3 235 9 44.5 11.5 eor
3987 19950601 19950630 10 5.44 15.2 19.9 10.6 2.37 27.8 18 7.6 184.8 9 89.9 17.7 eor
3987 19950701 19950731 10 4.33 21.1 27.1 15.7 2.61 33.6 17.5 9.5 305.4 9 34.6 16.2 eor
3987 19950801 19950831 10 4.15 19.5 26 14.1 2.66 32.3 19.5 7.5 270.9 9 54.7 30.5 eor
3987 19950901 19950930 10 5.89 13.4 18.2 10.4 2.84 24.5 23.1 3.7 137.7 9 69 12.2 eor
3987 19951001 19951031 10 5.22 11.8 16.4 8.2 2.51 24.9 18.5 0 139.5 9 8.5 2.7 eor
3987 19951101 19951130 10 5.6 2.1 4.9 -0.4 2.98 10.9 22.6 -6.8 77.1 9 53.3 10.7 eor
3987 19951201 19951231 10 6.73 -3.2 -1.3 -5 2.56 8.6 15.9 -14.4 34.3 9 30.9 13 eor
3987 19960101 19960131 10 5.83 -4.4 -2.2 -6.5 2.95 3.7 18.5 -14.3 59.6 9 0.3 0.3 eor
3987 19960201 19960229 10 5.3 -3 0.4 -6.4 3.22 10.5 22.1 -17.3 93 9 36 7 eor
3987 19960301 19960331 10 5.53 0.7 4.6 -2.3 3.21 11.6 16.5 -6.2 129.5 9 17.5 7.7 eor
3987 19960401 19960430 10 4.19 9.8 15.9 3.8 2.51 30 19.5 -4.7 221 9 12.9 4.2 eor
3987 19960501 19960531 10 6.32 11.9 16.4 7.8 2.75 30.2 18.5 1.4 122.2 9 88.4 14 eor
3987 19960601 19960630 10 5.37 16.1 21.6 11.5 2.61 33.4 19.5 7.4 203.7 9 30.3 9.1 eor
3987 19960701 19960731 10 5.81 16.1 21.1 11.9 2.76 27.3 21.6 6.9 181.4 9 67.1 15.6 eor
3987 19960801 19960831 10 4.81 18.3 24.5 13.8 2.55 30.2 14.4 10.6 228.3 9 37.5 8.5 eor
3987 19960901 19960930 10 5.79 11.2 16 7.8 2.58 23.2 15.9 4.4 121.2 9 36 10.4 eor
3987 19961001 19961031 10 5.58 9.5 13.6 6.4 2.67 18.6 27.3 0.1 100.8 9 56.1 19 eor
3987 19961101 19961130 10 6.85 4.7 7.2 2.6 3.03 15.7 23.7 -3 28.2 9 36.8 6.5 eor
3987 19961201 19961231 10 5.71 -3 -0.6 -5.1 2.53 8.8 19 -17.7 62.2 9 12.8 3.9 eor
3987 19970101 19970131 10 5.62 -2.5 -0.1 -5.1 2.61 8.9 15.4 -18.5 77.3 9 6.1 1.7 eor
3987 19970201 19970228 10 6.02 4 7.5 0.4 3.61 14.2 33.4 -6.3 82.8 9 67.1 25.3 eor
3987 19970301 19970331 10 5.12 5.3 10 1.3 3.16 18.7 35 -3.8 152.3 9 20.8 7.2 eor
3987 19970401 19970430 10 5.14 6.6 12 1.9 3.22 18.2 28.3 -3 172.7 9 29.6 8 eor
3987 19970501 19970531 10 5.34 13.6 19.3 8.6 2.74 29.9 18.5 1.3 223.4 9 56 20.5 eor
3987 19970601 19970630 10 4.84 17.2 23 11.8 2.77 33.7 16.5 4.9 263.5 9 26.3 7.5 eor
3987 19970701 19970731 10 5.41 18.7 24.4 14 2.45 27.8 21.1 11.4 235 9 96.2 30.2 eor
3987 19970801 19970831 10 4.19 21.1 28 15.9 2.24 32.3 18 11.7 260.5 9 28.9 13.3 eor
3987 19970901 19970930 10 4.67 14.4 20.5 9.9 2.72 28.7 25.2 4.1 186.5 9 26.1 11.1 eor
3987 19971001 19971031 10 5.22 7.9 12.6 4.7 3.18 23.2 23.1 -4.4 123.4 9 35.2 9.8 eor
3987 19971101 19971130 10 6.62 3.3 5.7 0.9 2.64 15.9 15.9 -4.3 56.4 9 16.8 6.1 eor
3987 19971201 19971231 10 6.35 1.6 3.7 -0.5 3.11 10.5 18.5 -13.9 34.5 9 71.6 9.7 eor
3987 19980101 19980131 10 5.95 2.7 5.5 0.2 3.11 13.7 23.7 -8.7 68.5 9 46.7 7.9 eor
3987 19980201 19980228 10 6.19 5.4 8.8 2.3 3.63 16.6 25.2 -12.6 80.5 9 13.4 4.7 eor
3987 19980301 19980331 10 5.64 4.6 9 0.7 3.26 19.8 26.8 -5.1 126.2 9 50.7 9.1 eor
3987 19980401 19980430 10 6.16 10.1 14.9 5.8 2.66 23.8 19.5 -0.5 131.1 9 40.6 6.1 eor
3987 19980501 19980531 10 4.78 15.2 21.4 9.7 2.63 30.9 19 4.5 231.8 9 25.2 7.4 eor
3987 19980601 19980630 10 5.71 17.3 22.9 13 2.64 34.2 20.6 8.3 186.4 9 59.7 8.5 eor
3987 19980701 19980731 10 5.79 17 22.3 12.9 3.02 35.9 21.1 8.8 197.6 9 58.9 12.3 eor
3987 19980801 19980831 10 5.41 17.1 23 12.7 3.05 32.2 26.8 8.7 195.5 9 45.5 12.7 eor
3987 19980901 19980930 10 5.81 13.9 18.1 10.7 2.59 24.2 19.5 5.7 96.9 9 70.3 32.3 eor
3987 19981001 19981031 10 6.26 8.3 11.5 5.6 3.79 19.2 26.2 0.8 67 9 112.6 20.6 eor
3987 19981101 19981130 10 6.74 1.2 3.6 -0.9 2.87 11.6 24.2 -10 43.4 9 36.1 16.4 eor
3987 19981201 19981231 10 6.07 0.5 2.9 -1.9 3.52 12.3 27 -14.2 62.6 9 36 5.6 eor
3987 19990101 19990131 10 6.06 2.8 5.5 0.1 3.13 13.7 21 -11.4 64.4 9 34.2 7.2 eor
3987 19990201 19990228 10 6.46 1.1 3.9 -1.6 3.47 13.6 31 -9.2 54.1 9 49.4 11.5 eor
3987 19990301 19990331 10 5.92 5.4 9.8 1.8 2.77 20.9 20 -2.9 112.8 9 42.4 11.5 eor
3987 19990401 19990430 10 4.92 10 15.6 5.4 2.8 22.3 18 0.1 176.2 9 32.8 6.9 eor
3987 19990501 19990531 10 4.9 14.3 20.2 8.5 2.75 30.9 22 1.9 262.6 9 45.7 19.8 eor
3987 19990601 19990630 10 5.31 16.3 21.7 11.4 2.5 27.9 19 7.4 215.3 9 46.2 12.3 eor
3987 19990701 19990731 10 4.46 20.6 26.6 15.1 2.78 35.2 17 10.3 274.3 9 20.5 11.1 eor
3987 19990801 19990831 10 4.83 18.1 24.4 13.2 2.77 31 22 9 208.2 9 35.5 9.4 eor
3987 19990901 19990930 10 3.64 17.9 24.3 13 2.87 30.5 15 8.1 218.6 9 9.6 3.6 eor
3987 19991001 19991031 10 5.05 9.5 14.1 6.5 3.26 18.6 25 -1.1 127.9 9 6.5 1.2 eor
3987 19991101 19991130 10 5.98 3.7 6.6 1 2.62 14.6 17 -6.9 72.3 9 22.8 5 eor
3987 19991201 19991231 10 6.4 2.3 4.4 0.1 3.8 10.7 29 -6.1 37.4 9 60.5 9.5 eor
3987 20000101 20000131 10 6.03 1 3.5 -1.7 3.44 11.2 27 -11 71.5 9 40.3 8.6 eor
3987 20000201 20000229 10 6.28 3.9 7.4 1.1 3.53 17.7 26 -3.9 69.2 9 41.7 6.9 eor
3987 20000301 20000331 10 6.76 5.2 8.9 2.3 3.43 15.2 25 -1.7 78 9 64.6 8.8 eor
3987 20000401 20000430 10 4.89 11.4 17.7 5.8 2.84 30 18 -1.7 202 9 37.3 15.7 eor
3987 20000501 20000531 10 4.05 16.1 22.7 10.3 2.62 31.5 24 6.5 299.9 9 44.4 21.8 eor
3987 20000601 20000630 10 4.8 18.2 24 12.6 2.95 36.6 19 6.6 242.9 9 29.5 14.6 eor
3987 20000701 20000731 10 6.62 16.4 21.1 12.7 2.92 25.9 18 7.7 111.5 9 40.9 8 eor
3987 20000801 20000831 10 4.73 18.2 24.2 13.6 2.35 32.5 19 9.5 242.3 9 103.7 26.8 eor
3987 20000901 20000930 10 4.78 13.9 19.2 10.2 2.89 24.4 18 4.6 159.8 9 60.4 30.4 eor
3987 20001001 20001031 10 5.75 11.6 15.7 8.7 2.85 23.1 19 5.3 89.1 9 20 7.9 eor
3987 20001101 20001130 10 5.27 6.2 9.7 3.5 2.96 13.8 16 -0.1 112.2 9 22.1 8.4 eor
3987 20001201 20001231 10 6.13 2.8 4.9 0.7 3.03 13.4 22 -7.6 72.3 9 32.9 8.2 eor
3987 20010101 20010131 10 5.95 0.6 2.9 -1.7 2.81 9.4 20 -7.4 62 9 28.9 8.5 eor
3987 20010201 20010228 10 6.04 1.7 5.3 -1.8 3.17 12.9 24 -9.8 65.3 9 43.9 10.5 eor
3987 20010301 20010331 10 6.06 3.2 7 0.3 3.04 14.9 21 -5.3 101.5 9 47.7 13.8 eor
3987 20010401 20010430 10 5.81 8.2 13.6 3.8 2.97 25.9 21.3 -1.7 128.7 9 29.8 9.5 eor
3987 20010501 20010531 10 4.23 15.1 21 9.3 2.87 29.7 21.3 5.2 284.9 9 43.2 11.8 eor
3987 20010601 20010630 10 5.57 14.8 20 10.1 2.7 29 22 5.5 179.8 9 53.1 12.1 eor
3987 20010701 20010731 10 4.63 19.7 25.5 14.3 2.71 32 16.8 10.2 254.7 9 77 14.9 eor
3987 20010801 20010831 10 4.68 19.2 25 14.4 2.74 35.4 23.8 10 200.5 9 39.4 8.7 eor
3987 20010901 20010930 10 6.55 12.5 16.4 9.6 2.83 22.7 22 6.9 78 9 124.3 29 eor
3987 20011001 20011031 10 5.06 12.5 16.7 9.3 3 22.1 26.5 3.9 116.6 9 39 11.8 eor
3987 20011101 20011130 10 6.15 4 6.5 1.2 3.13 11.7 20.8 -3.3 53.7 9 35.3 10.2 eor
3987 20011201 20011231 10 6.79 -0.4 1.6 -2.5 3.29 7.6 26 -12.2 37.6 9 65.2 11.7 eor
3987 20020101 20020131 10 5.91 1.6 4.3 -1.3 3.39 14.4 30.5 -13.6 72.5 9 25.9 6.6 eor
3987 20020201 20020228 10 5.04 5.1 9 1.6 3.96 17 26.5 -4.2 94.9 9 66.7 10 eor
3987 20020301 20020331 10 6.2 5.5 9.7 2.1 3.1 18.9 30 -2.1 112.2 9 33.6 8.8 eor
3987 20020401 20020430 10 4.82 8.5 13.4 4 2.8 19.1 20 -2.6 145.3 9 46.4 13.2 eor
3987 20020501 20020531 10 5.43 15.3 20.6 10.8 2.52 27.4 17.5 6.8 199 9 86.4 21.3 eor
3987 20020601 20020630 10 5.36 17.4 22.5 12.5 2.97 33.3 20.3 7.4 208.6 9 36.7 11.3 eor
3987 20020701 20020731 10 5.16 18.7 23.9 14.1 2.84 34.2 30.5 9.1 175.2 9 75.6 26.8 eor
3987 20020801 20020831 10 4.37 20.5 26.5 16 2.52 33.2 17 14.1 240.2 9 183.3 84.1 eor
3987 20020901 20020930 10 4.33 14.5 20.1 10 2.67 27.3 16 1.6 195.5 9 41.3 28.1 eor
3987 20021001 20021031 10 5.78 8 11.9 4.6 3.42 19.9 34 0.3 101.2 9 70.3 10.1 eor
3987 20021101 20021130 10 6 3.9 6.6 1.1 2.83 11.3 19.8 -5.6 56.6 9 75.2 14.4 eor
3987 20021201 20021231 10 5.6 -2.2 -0.2 -4.2 3.19 6.9 17.5 -12.1 64.7 9 21.1 12.3 eor
3987 20030101 20030131 10 6.45 -0.4 2.3 -3.3 2.87 9.3 20.5 -15.6 41 9 68.5 16.1 eor
3987 20030201 20030228 10 4.17 -2.1 2 -5.5 2.5 10.3 12.5 -11.1 119.2 9 6.7 2.6 eor
3987 20030301 20030331 10 4.5 4.6 9.8 0.2 2.77 18.9 18 -5.5 157.5 9 24.7 7 eor
3987 20030401 20030430 10 3.82 9.1 15 3.2 3.2 22.4 21.2 -5.8 223.4 9 18.8 4.3 eor
3987 20030501 20030531 10 4.76 15.3 21.5 9.4 2.77 30.7 21.5 4.4 236.4 9 35.4 10.1 eor
3987 20030601 20030630 10 4.19 19.4 25.8 13.3 2.77 33.3 25.1 9.4 292.6 9 42.9 15.6 eor
3987 20030701 20030731 10 4.94 20.2 26.3 15.3 2.55 33.7 16.6 11.7 236.9 9 50.1 12.7 eor
3987 20030801 20030831 10 3.57 20.7 27.2 14.8 2.68 35.5 20.3 9.4 286.9 9 24.6 10.7 eor
3987 20030901 20030930 10 4.32 15.2 21.4 10.1 2.57 30.2 17.7 5.2 203.1 9 31.3 15 eor
3987 20031001 20031031 10 4.82 6.1 10.6 2.3 2.77 18 19.7 -5.1 133.6 9 44.6 10.1 eor
3987 20031101 20031130 10 5.48 6.1 9.3 3.4 2.97 15.5 17.7 -3.3 70.7 9 35.4 12.9 eor
3987 20031201 20031231 10 5.32 2.2 5 -0.5 3.32 10.1 27.2 -8.2 79.8 9 45.3 21 eor
3987 20040101 20040131 10 6.3 -1.5 1.1 -4.2 2.87 7.1 23.9 -12.2 55.9 9 58.6 10 eor
3987 20040201 20040229 10 5.86 2.6 5.7 -0.3 3.31 14.7 24.3 -6.2 60.1 9 53.6 12.8 eor
3987 20040301 20040331 10 5.34 5 9.4 0.9 3.06 20.9 31.9 -6.1 127.3 9 21.9 6 eor
3987 20040401 20040430 10 4.45 10.1 15.9 4.8 2.8 23.9 18.8 -0.5 195.5 9 33.2 10 eor
3987 20040501 20040531 10 5.65 12.8 17.8 7.8 2.77 25 17.3 2.6 166.6 9 39.6 14.7 eor
3987 20040601 20040630 10 5.47 15.7 20.8 11.1 2.97 26.4 22.3 6.3 189.4 9 88.3 22.4 eor
3987 20040701 20040731 10 5.24 17.4 23 12.8 2.77 29.5 23 9.5 222.4 9 90.5 12.8 eor
3987 20040801 20040831 10 4.11 19.5 25.4 14.7 2.71 31.5 17.5 10.2 235.4 9 84.2 26.9 eor
3987 20040901 20040930 10 4.33 14.5 20.1 9.9 3 26.6 23.3 7 197.8 9 24.1 6.3 eor
3987 20041001 20041031 10 4.85 10 14.5 6.4 2.74 24.5 24 -0.3 135.7 9 23 6.2 eor
3987 20041101 20041130 10 6.35 4.4 7 1.8 3.17 14.2 27.5 -3.1 45.7 9 82.6 16.1 eor
3987 20041201 20041231 10 6.35 1.9 4.2 -0.6 3.13 8.9 23.2 -6.7 40.7 9 30.6 5.5 eor
3987 20050101 20050131 10 6.13 2.7 5.1 0.3 3.68 13.7 26.7 -7.2 38.2 9 59.5 14.4 eor
3987 20050201 20050228 10 5.84 -0.6 2.4 -3.5 3 9.9 26.1 -11.3 76.6 9 42.1 12.4 eor
3987 20050301 20050331 10 5.55 3.5 7.9 -0.5 3.23 18.5 23.1 -7.1 130.7 9 20.4 6.7 eor
3987 20050401 20050430 10 3.88 10.3 16.6 4.3 2.83 22.9 15.2 -2.5 252.1 9 16.9 9.7 eor
3987 20050501 20050531 10 5.4 13.6 19.1 8.7 2.74 32.9 20.4 2.6 218.5 9 84 19.5 eor
3987 20050601 20050630 10 4.9 16.5 22.4 10.7 2.77 33.2 20.6 4.7 258.8 9 26.1 5.2 eor
3987 20050701 20050731 10 5.65 18.7 23.9 14.3 2.65 30.7 19.8 11.1 205.3 9 148.5 37.3 eor
3987 20050801 20050831 10 4.9 16.5 21.6 12.2 2.68 27.7 17 7.9 227.5 9 55.9 9.4 eor
3987 20050901 20050930 10 3.59 15.7 21.5 10.7 2.47 29.5 17 4.7 228.5 9 45.4 15.8 eor
3987 20051001 20051031 10 3.54 11.1 16.4 7.3 2.81 20.1 19.5 0.8 187 9 35.1 11.8 eor
3987 20051101 20051130 10 5.58 4.5 7.4 1.6 2.73 17 13.8 -4.2 80.6 9 27.3 5.2 eor
3987 20051201 20051231 10 6.49 1 3.4 -1.5 3.1 7.6 25.6 -10.6 39 9 55.9 10 eor
3987 20060101 20060131 10 4.71 -3.8 -0.8 -6.7 2.74 4.6 14.6 -18 103.9 9 19.9 6.2 eor
3987 20060201 20060228 10 6.29 -0.3 2.4 -2.9 2.79 9 19.8 -10.5 58.5 9 43.7 10.5 eor
3987 20060301 20060331 10 5.8 1.3 5.4 -2.1 2.55 19 18.4 -9.2 99.1 9 42.4 9.3 eor
3987 20060401 20060430 10 5.64 8.8 13.8 4.2 2.67 23.2 17.6 -1.8 130.3 9 51 16.3 eor
3987 20060501 20060531 10 4.37 14.1 19.9 8.5 3.03 26.1 24.8 3.6 234.9 9 53.1 12 eor
3987 20060601 20060630 10 4.41 18.1 23.9 12.5 2.4 32.1 21.9 5.2 279.3 9 36.1 11.5 eor
3987 20060701 20060731 10 2.84 23.6 30.5 17 2.32 36.1 21.9 11.5 366.6 9 85 50.1 eor
3987 20060801 20060831 10 5.87 16.9 21.8 13.2 2.77 27.8 21.5 10.1 157 9 77.2 19.2 eor
3987 20060901 20060930 10 3.3 17.9 24.1 12.8 3 27.7 18.9 8.6 241.1 9 7.4 3.7 eor
3987 20061001 20061031 10 5.6 12.4 16.9 8.5 3 21.9 20.2 2 116.5 9 23.8 5 eor
3987 20061101 20061130 10 5.68 7.4 10.8 4.5 3.43 17.9 24.2 -2.7 87.5 9 30.8 7.1 eor
3987 20061201 20061231 10 6.32 5.2 7.5 2.8 3.16 14.8 24.3 -1.3 52.4 9 31.9 9.7 eor
3987 20070101 20070131 10 6.11 5 7.7 2.3 4.16 13.4 32.1 -8.8 45.6 9 79.5 36.7 eor
3987 20070201 20070228 10 6.85 3.6 6.6 1.1 3.21 11.9 18.8 -4.8 60 9 49.7 7.1 eor
3987 20070301 20070331 10 4.57 7.4 12.4 3 3.23 19.8 24.6 -2.1 178.7 9 53.2 15.6 eor
3987 20070401 20070430 10 3.5 12.1 18.7 5.7 3.03 28.2 16.7 0.6 275.2 9 0.3 0.3 eor
3987 20070501 20070531 10 4.7 15.5 21.7 9.9 2.84 31.3 23.7 1.6 247.8 9 152.9 23.3 eor
3987 20070601 20070630 10 5.16 18.8 24.4 14 2.77 31.8 21.9 8.5 217.9 9 110 33.5 eor
3987 20070701 20070731 10 5.62 18.1 23.1 13.9 3.06 37.2 21.2 9.4 187 9 95.7 12.8 eor
3987 20070801 20070831 10 4.76 18.1 23.7 13.3 2.52 30 14.6 7.4 226.3 9 84.9 21.4 eor
3987 20070901 20070930 10 5.2 13.3 17.8 9.3 2.93 24.4 20.2 5.8 144.4 9 77.3 16.5 eor
3987 20071001 20071031 10 5.33 8.4 12.5 4.9 2.48 18.1 17.5 -2.1 115.8 9 8.7 3.1 eor
3987 20071101 20071130 10 6.25 3.7 6.4 1.1 3.13 13.6 21 -3.8 44.5 9 58.7 7.9 eor
3987 20071201 20071231 10 6.4 2 3.9 0 2.81 13.5 20.7 -7.9 40.4 9 27.4 6.5 eor
3987 20080101 20080131 10 6.29 3.6 6.1 0.8 3.45 11 26.1 -8.2 52.4 9 77.8 18.3 eor
3987 20080201 20080229 10 5.67 4.6 8.3 1.4 3.28 14 29.5 -6.7 101.5 9 18.2 6.2 eor
3987 20080301 20080331 10 5.89 4.7 9.2 1 3.48 16.7 30.6 -5 119.5 9 47.7 7 eor
3987 20080401 20080430 10 5.81 8.7 13.4 4.5 2.5 23.3 20.9 -1 144 9 64.7 15.1 eor
3987 20080501 20080531 10 4.06 15.8 22.3 9.4 2.45 31.4 17.6 4.8 300.3 9 6.5 3.2 eor
3987 20080601 20080630 10 4.04 18.5 24.8 12.4 2.9 32.5 21.3 7.8 298.9 9 36.7 7.5 eor
3987 20080701 20080731 10 4.81 19.1 25.2 13.9 2.77 34.5 17.7 10.7 231.8 9 49.7 20 eor
3987 20080801 20080831 10 5.43 18.3 23.7 13.6 2.94 34.6 21.2 9.7 180.6 9 50.4 12.2 eor
3987 20080901 20080930 10 5.58 13.3 18.2 9.4 2.53 24.7 15.1 5.2 132.6 9 57.4 18.6 eor
3987 20081001 20081031 10 5.31 9.4 13.7 6.1 2.87 20.5 27.5 1.6 111.8 9 70.6 15.8 eor
3987 20081101 20081130 10 6.32 5.5 7.9 2.9 3.2 15.5 27.7 -3.6 40.8 9 37.2 17.1 eor
3987 20081201 20081231 10 6.1 1.4 3.4 -0.6 2.87 8.7 20.7 -8 39 9 36.9 12.2 eor
3987 20090101 20090131 10 5.41 -2.2 0.7 -5.4 2.52 6.7 14.8 -18.9 66.9 9 21 8.6 eor
3987 20090201 20090228 10 6.91 0.5 3 -1.7 3 7.4 18.1 -6.5 34.3 9 42 7.4 eor
3987 20090301 20090331 10 6.08 5.1 8.9 1.7 3.03 14.8 22.1 -4 80.3 9 39.8 7.7 eor
3987 20090401 20090430 10 2.67 13.2 20.4 6.7 3.03 26.9 16.5 2 299.3 9 2.4 1.4 eor
3987 20090501 20090531 10 4.73 14.2 20.5 8.4 2.87 28.4 22.6 3.3 247.9 9 87.7 20.4 eor
3987 20090601 20090630 10 5.41 15.3 20.5 10.8 3 28.1 23.2 5.4 190.8 9 68.2 13.8 eor
3987 20090701 20090731 10 5.14 19.2 24.8 14.6 2.77 30.3 21.2 9 229.7 9 60.1 13.2 eor
3987 20090801 20090831 10 3.95 19.9 26.5 13.9 2.65 33.4 15.5 8.1 287.1 9 23.9 13.9 eor
