STATIONS_ID MESS_DATUM_BEGINN MESS_DATUM_ENDE QUALITAETS_NIVEAU ART LUFTTEMPERATUR_MAXIMUM LUFTTEMPERATUR LUFTTEMPERATUR_MINIMUM WINDSTAERKE BEDECKUNGSGRAD ART.1 SONNENSCHEINDAUER ART.2 NIEDERSCHLAGSHOEHE ART.3 max.LUFTTEMPERATUR_MAXIMUM. min.LUFTTEMPERATUR_MINIMUM. max.WINDSPITZE_MAXIMUM. ART.4 max.NIEDERSCHLAGSHOEHE. eor
5792 19321001 19321031 5 1 -1.9 -4.6 -7 4.74 6.32 2 122.3 2 259.2 6 5.3 -14.2 NA 6 35.1 eor
5792 19321101 19321130 5 1 -4 -5.6 -7.4 4.2 4.56 2 172.6 2 103.3 6 0.1 -14.9 NA 6 25.5 eor
5792 19321201 19321231 5 1 -4.7 -6.5 -8.2 3.61 4.42 2 191.8 2 11 6 1.5 -19.4 NA 6 8.7 eor
5792 19330101 19330131 5 1 -10.2 -12.5 -14.6 3.53 4.79 2 152.4 2 115.5 6 -2.3 -27.7 NA 6 29.1 eor
5792 19330201 19330228 5 1 -10.7 -13.2 -16 3.79 5.71 2 136.1 2 176.4 6 -2.3 -23.5 NA 6 54.4 eor
5792 19330301 19330331 5 1 -5.9 -8.4 -10.6 3.74 4.67 2 233.9 2 104 6 -1.6 -22 NA 6 32.2 eor
5792 19330401 19330430 5 1 -5.5 -7.7 -9.9 3.91 6.68 2 133 2 238 6 0.6 -16.8 NA 6 23.5 eor
5792 19330501 19330531 5 1 -2.1 -4.7 -6.7 3.69 7.03 2 93.6 2 459.2 6 3.6 -11.8 NA 6 63.5 eor
5792 19330601 19330630 5 1 0.8 -2.2 -4.2 3.54 6.83 2 124.6 2 320.4 6 9.2 -7.7 NA 6 54.5 eor
5792 19330701 19330731 5 1 5.5 2.8 0.3 3.19 6.15 2 198.5 2 249.8 6 15.1 -6.4 NA 6 52.2 eor
5792 19330801 19330831 5 1 5.3 2.6 0.4 3.57 5.37 2 235.8 2 183.3 6 13 -6.5 NA 6 41.1 eor
5792 19330901 19330930 5 1 2.3 0.3 -1.8 3.97 5.24 2 179.2 2 104.9 6 6.6 -9.9 NA 6 39.3 eor
5792 19331001 19331031 5 1 -1.6 -3.8 -5.8 3.84 4.79 2 195.5 2 194.6 6 5.9 -15.3 NA 6 37.7 eor
5792 19331101 19331130 5 1 -6.9 -8.9 -11.1 4.22 5.69 2 96.7 2 140.1 6 0.5 -16.9 NA 6 30.3 eor
5792 19331201 19331231 5 1 -9.5 -11.6 -13.7 3.77 4.12 2 147.5 2 61 6 -2.8 -20.5 NA 6 15.5 eor
5792 19340101 19340131 5 1 -8.8 -11.2 -13.3 3.96 4.9 2 129 2 195.4 6 -3.9 -19.4 NA 6 30.5 eor
5792 19340201 19340228 5 1 -8.4 -10.5 -12.9 4.45 3.3 2 203.4 2 34.6 6 -5.1 -22.5 NA 6 15.7 eor
5792 19340301 19340331 5 1 -6.5 -9.2 -11.4 4.25 5.59 2 158.7 2 108.8 6 -1.2 -16.5 NA 6 31.6 eor
5792 19340401 19340430 5 1 -1.6 -4.5 -7 3.63 4.98 2 221.6 2 45.2 6 7 -16.5 NA 6 27.1 eor
5792 19340501 19340531 5 1 1.7 -1.1 -3.4 3.36 5.95 2 186.3 2 72.3 6 5 -7.9 NA 6 20.5 eor
5792 19340601 19340630 5 1 2.3 -0.3 -2.5 2.78 6.24 2 158.1 2 236.7 6 9.2 -7.3 NA 6 24.6 eor
5792 19340701 19340731 5 1 5.5 2.7 0.5 3.37 5.35 2 224.7 2 223.2 6 10.7 -4 NA 6 39.3 eor
5792 19340801 19340831 5 1 4.3 1.5 -0.5 3.08 6.34 2 140.9 2 336.7 6 9.3 -5.1 NA 6 54.2 eor
5792 19340901 19340930 5 1 3.8 1.5 -0.3 2.81 4.55 2 206.4 2 189.9 6 9 -6.6 NA 6 41.2 eor
5792 19341001 19341031 5 1 -1.3 -3.7 -5.9 3.6 4.63 2 198.6 2 189.6 6 5.7 -15.4 NA 6 30.1 eor
5792 19341101 19341130 5 1 -4.8 -6.9 -9 3.71 3.92 2 176.5 2 39.7 6 1.1 -19.3 NA 6 20.3 eor
5792 19341201 19341231 5 1 -5.3 -7.2 -8.9 3.41 5.99 2 85 2 186.5 6 -1 -14.7 NA 6 27.3 eor
5792 19350101 19350131 5 1 -12.2 -14.7 -17 3.35 5.25 2 126.1 2 193.3 6 -4.3 -22.3 NA 6 32.1 eor
5792 19350201 19350228 5 1 -9.8 -12 -14.6 5.51 6 2 105.6 2 324.1 6 -2.5 -22.9 NA 6 45.3 eor
5792 19350301 19350331 5 1 -9 -11.4 -13.8 3.83 4.71 2 196 2 184.5 6 -0.2 -25.1 NA 6 39.2 eor
5792 19350401 19350430 5 1 -6.2 -8.5 -10.8 4.92 6.86 2 109.1 2 358.7 6 0.8 -18.7 NA 6 35.4 eor
5792 19350501 19350531 5 1 -1.1 -4.2 -6.8 3.57 5.42 2 214.5 2 113.5 6 3.8 -17.2 NA 6 18.8 eor
5792 19350601 19350630 5 1 6.1 2.8 0.1 3.83 4.88 2 276.5 2 150.8 6 14.1 -5.1 NA 6 29 eor
5792 19350701 19350731 5 1 6 2.6 0.2 2.83 5.27 2 239.2 2 165.1 6 14.4 -6.8 NA 6 42.8 eor
5792 19350801 19350831 5 1 4.7 1.8 -0.4 2.55 5.7 2 186.6 2 128.5 6 10.7 -6.1 NA 6 17.8 eor
5792 19350901 19350930 5 1 3.3 0.6 -1.7 4.05 4.67 2 204.1 2 166.7 6 9.6 -10.5 NA 6 36.4 eor
5792 19351001 19351031 5 1 -0.7 -3.1 -5.4 4.61 6.01 2 131 2 193.9 6 3.2 -14.2 NA 6 51.6 eor
5792 19351101 19351130 5 1 -4.9 -6.8 -8.7 4.3 5.08 2 143.1 2 85.5 6 -1 -15.4 NA 6 19.7 eor
5792 19351201 19351231 5 1 -9.5 -11.8 -14.2 4.73 5.23 2 111.2 2 123.7 6 -1.7 -21.1 NA 6 19.7 eor
5792 19360101 19360131 5 1 -7.1 -9.1 -11.2 5.25 6.29 2 67.5 2 276.8 6 -2.3 -18.2 NA 6 44.4 eor
5792 19360201 19360229 5 1 -9.4 -12 -14.6 3.85 5.27 2 147.3 2 159.1 6 -2 -26.8 NA 6 36.7 eor
5792 19360301 19360331 5 1 -5.6 -8.1 -10.1 3.48 4.76 2 211.5 2 51.6 6 -1.3 -17.9 NA 6 13.4 eor
5792 19360401 19360430 5 1 -4.2 -6.9 -9.3 3.97 6.32 2 142.8 2 207.2 6 0 -17.8 NA 6 26.1 eor
5792 19360501 19360531 5 1 1.1 -1.9 -4.1 2.43 5.85 2 160.2 2 146.7 6 5.6 -8.9 NA 6 24.3 eor
5792 19360601 19360630 5 1 2.4 0 -1.9 3.19 6.64 2 117.5 2 355.5 6 9.7 -9.4 NA 6 50 eor
5792 19360701 19360731 5 1 5.4 2.5 0.1 3.59 6.24 2 165.3 2 298.3 6 14 -4.3 NA 6 35.7 eor
5792 19360801 19360831 5 1 4.8 1.9 -0.2 3.25 4.74 2 221.9 2 154.4 6 9 -4.4 NA 6 39.7 eor
5792 19360901 19360930 5 1 2 -0.4 -2.3 3.81 5.9 2 135.6 2 257.6 6 11.3 -14.7 NA 6 33 eor
5792 19361001 19361031 5 1 -5.7 -8.1 -10.2 4.2 5.23 2 155.3 2 284.3 6 0.1 -15.3 NA 6 34.5 eor
5792 19361101 19361130 5 1 -5 -6.6 -8.5 4.1 4.25 2 153.7 2 99.8 6 -2 -12.8 NA 6 19.4 eor
5792 19361201 19361231 5 1 -6.4 -8.6 -11 4.35 3.86 2 159.7 2 128.7 6 0.6 -17.5 NA 6 32.3 eor
5792 19370101 19370131 5 1 -7.4 -9.7 -12.2 4.62 4.75 2 134.8 2 228.5 6 0.6 -20.4 NA 6 33 eor
5792 19370201 19370228 5 1 -8.2 -11.3 -14.2 5.27 6.74 2 66.2 2 372.7 6 -2.3 -20 NA 6 34.8 eor
5792 19370301 19370331 5 1 -7.7 -10.4 -13.2 5.36 5.95 2 140.9 2 168.7 6 -2.6 -18.6 NA 6 18.1 eor
5792 19370401 19370430 5 1 -5.1 -7.5 -9.5 3.88 6.85 2 90.3 2 317.8 6 -0.7 -14.8 NA 6 32.1 eor
5792 19370501 19370531 5 1 2 -0.5 -3 3.36 5.6 2 212.5 2 103.2 6 9.4 -9.1 NA 6 18.2 eor
5792 19370601 19370630 5 1 4.9 1.6 -0.6 3.37 5.75 2 197.6 2 173.5 6 14.2 -6.8 NA 6 26.5 eor
5792 19370701 19370731 5 1 5.5 2.4 0.1 3.62 6.31 2 167.5 2 134.6 6 11 -6.1 NA 6 18.7 eor
5792 19370801 19370831 5 1 3.9 1.6 -0.1 3.03 6.58 2 121.6 2 407.5 6 9.5 -4.8 NA 6 103.1 eor
5792 19370901 19370930 5 1 1.7 -0.6 -2.5 3.83 5.72 2 157.8 2 228.1 6 7.3 -8.2 NA 6 31.9 eor
5792 19371001 19371031 5 1 -0.3 -2.3 -4.3 4.26 5.22 2 179.2 2 144.3 6 6.6 -11.2 NA 6 43.7 eor
5792 19371101 19371130 5 1 -6.2 -8.5 -10.7 3.84 5.57 2 128.6 2 157.4 6 0.7 -19.5 NA 6 36.6 eor
5792 19371201 19371231 5 1 -10.7 -12.8 -15 3.81 5.86 2 115.4 2 170.3 6 -4.4 -22.7 NA 6 38.6 eor
5792 19380101 19380131 5 1 -9.7 -12.6 -15.3 4.45 6.59 2 80.6 2 363.3 6 -0.4 -24.7 NA 6 37.6 eor
5792 19380201 19380228 5 1 -8.8 -10.8 -13 3.88 3.47 2 192.1 2 134.6 6 -1.1 -21.1 NA 6 34.7 eor
5792 19380301 19380331 5 1 -4.8 -7.6 -9.9 4.01 3.94 2 217.1 2 125.2 6 0.4 -18.7 NA 6 27.2 eor
5792 19380401 19380430 5 1 -8.7 -11.7 -14 3.82 6.04 2 119.8 2 184.4 6 -2.2 -19.4 NA 6 22 eor
5792 19380501 19380531 5 1 -1.2 -3.8 -6.5 3.92 5.75 2 186.3 2 199 6 4.2 -10.9 NA 6 40.2 eor
5792 19380601 19380630 5 1 5.3 2.2 -0.3 3.87 5.34 2 230.3 2 110.8 6 11.2 -8 NA 6 26.4 eor
5792 19380701 19380731 5 1 5.3 2.3 0 3.31 6.24 2 177.2 2 166.6 6 10.9 -6.3 NA 6 20.9 eor
5792 19380801 19380831 5 1 4.5 2 0.1 3.11 6.5 2 142.6 2 316.4 6 11.3 -8.8 NA 6 38.5 eor
5792 19380901 19380930 5 1 2.5 0.5 -1.5 3.38 5.21 2 182.7 2 93.9 6 6.3 -9 NA 6 27.6 eor
5792 19381001 19381031 5 1 0 -2.3 -4.6 4.05 4.39 2 207.3 2 82.6 6 6.4 -9.9 NA 6 17.2 eor
5792 19381101 19381130 5 1 -2 -3.8 -5.9 4.32 4.14 2 175.6 2 83.9 6 2.9 -16.3 NA 6 21.9 eor
5792 19381201 19381231 5 1 -8.3 -10.7 -13.1 4.62 5.96 2 105.6 2 110.6 6 0 -21.4 NA 6 19 eor
5792 19390101 19390131 5 1 -7.4 -9.8 -12.3 5.81 5.75 2 111.1 2 134.5 6 0 -22 NA 6 19.5 eor
5792 19390201 19390228 5 1 -6.3 -8.4 -10.6 4.46 4.19 2 183.4 2 88 6 1.7 -19.9 NA 6 22.5 eor
5792 19390301 19390331 5 1 -11.5 -14.1 -16.4 4.6 6.73 2 106.9 2 348.4 6 -2.9 -24.1 NA 6 44.2 eor
5792 19390401 19390430 5 1 -1.6 -4.4 -6.4 4.66 5.41 2 205.3 2 79.7 6 5.1 -13.4 NA 6 31 eor
5792 19390501 19390531 5 1 -2.2 -4.6 -6.4 3.5 7.19 2 95.2 2 300.2 6 0.1 -8.2 NA 6 53.8 eor
5792 19390601 19390630 5 1 4.1 1.3 -0.9 3.45 5.87 2 202.9 2 153.4 6 10.8 -8.2 NA 6 34 eor
5792 19390701 19390731 5 1 5.3 2.1 -0.8 4.35 5.87 2 204.9 2 171.4 6 12.1 -8.5 NA 6 26.8 eor
5792 19390801 19390831 5 1 5.4 2.6 0.8 3.16 6.08 2 154.4 2 64.7 6 9.4 -4.8 NA 6 14.1 eor
5792 19390901 19390930 5 1 1.6 -0.7 -2.3 3.1 5.16 2 153 2 181.3 6 10.8 -9.8 NA 6 29.3 eor
5792 19391001 19391031 5 1 -3.2 -5.4 -7.3 4.22 6.37 2 72.5 2 219.5 6 5 -17.2 NA 6 35.2 eor
5792 19391101 19391130 5 1 -2.9 -5.3 -8.1 4.43 5.33 2 122.8 2 284.5 6 5.5 -18.1 NA 6 62.6 eor
5792 19391201 19391231 5 1 -9.6 -12 -14.3 3.24 4.63 2 150.6 2 137.7 6 -1.5 -27.6 NA 6 24.3 eor
5792 19400101 19400131 5 1 -10.5 -13 -15.7 3.45 4.54 2 130.9 2 108.2 6 -0.3 -29.1 NA 6 31.5 eor
5792 19400201 19400229 5 1 -8.4 -11.1 -14.2 4.49 6.07 2 93.5 2 81.1 6 4 -35.6 NA 6 19.9 eor
5792 19400301 19400331 5 1 -8.6 -11.1 -13.8 4.52 6.24 2 117.2 2 168.2 6 -0.7 -22.8 NA 6 22.3 eor
5792 19400401 19400430 5 1 -4.2 -7 -9.2 2.81 5.83 2 158.5 2 124.9 6 2.5 -18.7 NA 6 23.4 eor
5792 19400501 19400531 5 1 -1.1 -3.7 -5.6 1.66 6.71 2 107.6 2 257.7 6 4.2 -11.3 NA 6 71.7 eor
5792 19400601 19400630 5 1 2 -0.2 -2.2 1.6 6.69 2 113.1 2 78.1 6 7.1 -7.1 NA 6 10.9 eor
5792 19400701 19400731 5 1 3.7 0.8 -1.4 2.85 6.64 2 136.1 2 148.1 6 9.3 -6 NA 6 16.3 eor
5792 19400801 19400831 5 1 3 0.4 -1.7 2.51 6.05 2 167.9 2 90.9 6 8.9 -9.9 NA 6 30.1 eor
5792 19400901 19400930 5 1 2.3 -0.2 -2.3 3.45 5.39 2 155.7 2 113.8 6 8.5 -11.4 NA 6 21.4 eor
5792 19401001 19401031 5 1 -0.3 -2.5 -4.5 3.23 5.21 2 163.4 2 40.5 6 5.5 -15.7 NA 6 12.8 eor
5792 19401101 19401130 5 1 -4.6 -7.3 -9.7 4.54 5.27 2 102.3 2 89.9 6 1.2 -20 NA 6 17.1 eor
5792 19401201 19401231 5 1 -12.1 -14.5 -17 4.51 4.17 2 133.9 2 148.9 6 -5 -26.7 NA 6 20.4 eor
5792 19410101 19410131 5 1 -9.4 -12 -14.2 4.15 5.37 2 92.1 2 44.5 6 -4.8 -26.3 NA 6 13.9 eor
5792 19410201 19410228 5 1 -9.3 -11.6 -14.2 4.91 5.61 2 111.5 2 67.8 6 -2.4 -21.2 NA 6 10.5 eor
5792 19410301 19410331 5 1 -6.7 -9.2 -11.5 4.51 4.43 2 184.8 2 62.8 6 -1 -19 NA 6 9.6 eor
5792 19410401 19410430 5 1 -5.5 -8.1 -10.5 3.37 6.15 2 118.6 2 64.1 6 -0.7 -20.6 NA 6 10.8 eor
5792 19410501 19410531 5 1 -2.9 -5.7 -8.1 2.95 6.21 2 154.6 2 129.7 6 0.4 -17.9 NA 6 20.6 eor
5792 19410601 19410630 5 1 3.1 0.6 -1.9 2.41 5.89 2 164.3 2 89.5 6 10.6 -9.1 NA 6 11.5 eor
5792 19410701 19410731 5 1 5.8 2.8 0.2 2.64 6.43 2 165.2 2 144.6 6 13.2 -5 NA 6 29.8 eor
5792 19410801 19410831 5 1 3.9 0.9 -1.7 3.46 6.31 2 147.1 2 196.8 6 9.8 -7.8 NA 6 27.7 eor
5792 19410901 19410930 5 1 1.7 -0.5 -2.5 2.53 4.25 2 217.1 2 64.3 6 7.8 -9.5 NA 6 12 eor
5792 19411001 19411031 5 1 -3.4 -5.7 -7.7 3.42 6.06 2 113.9 2 198.6 6 6.6 -18.2 NA 6 27.6 eor
5792 19411101 19411130 5 1 -5.6 -7.3 -9.3 3.16 4.81 2 149.8 2 101.9 6 0.3 -16 NA 6 51.3 eor
5792 19411201 19411231 5 1 -8.8 -11.7 -14.7 4.16 5.3 2 108.7 2 145.7 6 0.2 -26.5 NA 6 18.7 eor
5792 19420101 19420131 5 1 -14.5 -16.6 -19 3.57 6.02 2 86.4 2 99.5 6 -7.6 -27.5 NA 6 16.2 eor
5792 19420201 19420228 5 1 -11 -13.5 -16.1 2.96 5.19 2 135.6 2 63.3 6 -3.9 -25.5 NA 6 16 eor
5792 19420301 19420331 5 1 -4.2 -6.5 -8.3 3.19 5.6 2 164.4 2 50.2 6 0.6 -12 NA 6 6.8 eor
5792 19420401 19420430 5 1 -4.1 -7 -9.7 3.61 6.01 2 149.7 2 81.3 6 0.3 -16.8 NA 6 14 eor
5792 19420501 19420531 5 1 -0.4 -3 -5.6 3.67 6.1 2 158.1 2 91.7 6 7 -17.7 NA 6 10.8 eor
5792 19420601 19420630 5 1 4.1 1 -1.9 3.31 5.19 2 230.7 2 91.9 6 13.2 -8.6 NA 6 14 eor
5792 19420701 19420731 5 1 4.7 1.9 -0.8 4 6.02 2 167.1 2 134.3 6 11.3 -6.1 NA 6 27.5 eor
5792 19420801 19420831 5 1 5.9 3.1 0.9 2.3 5.11 2 192.1 2 129.4 6 14.1 -5.1 NA 6 22.3 eor
5792 19420901 19420930 5 1 5.4 2.6 0.5 3.44 4.57 2 205.3 2 108.9 6 10.9 -5.6 NA 6 44 eor
5792 19421001 19421031 5 1 1.1 -1 -3 3.8 4.78 2 181.3 2 52.2 6 10.8 -10.8 NA 6 13.2 eor
5792 19421101 19421130 5 1 -7 -9.4 -11.8 2.86 4.66 2 135.6 2 90.8 6 0.2 -21.5 NA 6 17.6 eor
5792 19421201 19421231 5 1 -5.7 -8 -10.5 3.37 4.11 2 151.8 2 36 6 2 -20.4 NA 6 11.6 eor
5792 19430101 19430131 5 1 -8.8 -11.1 -13.7 3.77 5.5 2 107.3 2 118.6 6 -1.4 -22.9 NA 6 19.2 eor
5792 19430201 19430228 5 1 -7.1 -9.9 -12.4 3 4.48 2 157.2 2 101.6 6 0.3 -18 NA 6 29.6 eor
5792 19430301 19430331 5 1 -4.8 -7.3 -9.5 2.71 4.19 2 187.4 2 35.3 6 -0.4 -16.8 NA 6 16 eor
5792 19430401 19430430 5 1 -3.1 -6.3 -9.1 3.26 5.6 2 172.8 2 100 6 4 -19.3 NA 6 14 eor
5792 19430501 19430531 5 1 0.6 -1.9 -4 2.33 6.22 2 176.9 2 107.7 6 8 -14.2 NA 6 29.2 eor
5792 19430601 19430630 5 1 1.2 -1.2 -3.2 2.24 7.37 2 113.9 2 125.8 6 8.2 -7.6 NA 6 14.6 eor
5792 19430701 19430731 5 1 5.1 2.2 0 2.22 5.89 2 187.1 2 88.9 6 12.8 -7.2 NA 6 14 eor
5792 19430801 19430831 5 1 7.5 4.3 2 2.57 5.24 2 219.7 2 85.6 6 14.8 -3.6 NA 6 19.6 eor
5792 19430901 19430930 5 1 4.3 1.8 -0.5 2.44 5.79 2 154.7 2 115.5 6 12 -9.3 NA 6 21.3 eor
5792 19431001 19431031 5 1 2.2 0 -1.7 1.78 3.12 2 257.8 2 0 6 6.6 -10 NA 6 0 eor
5792 19431101 19431130 5 1 -6.7 -9.4 -11.5 3.09 4.86 2 110.9 2 136.9 6 2.4 -17.6 NA 6 26.1 eor
5792 19431201 19431231 5 1 -6.6 -8.8 -11 2.59 4.58 2 128.6 2 89.4 6 -0.4 -21 NA 6 20.2 eor
5792 19440101 19440131 5 1 -7.9 -10 -12.5 3.38 4.69 2 143.9 2 154.4 6 -2.8 -23.6 NA 6 31.4 eor
5792 19440201 19440229 5 1 -11.7 -14.1 -15.9 2.73 5.04 2 130.1 2 205.2 6 -3.6 -22.4 NA 6 33.7 eor
5792 19440301 19440331 5 1 -12.9 -15.2 -17.5 3.11 6.91 2 58.5 2 222.9 6 -8.6 -22.6 NA 6 20.3 eor
5792 19440401 19440430 5 1 -3.8 -6.1 -8.2 2.27 6.28 2 144.1 2 147.7 6 0.9 -17.8 NA 6 26.4 eor
5792 19440501 19440531 5 1 -0.6 -3.1 -5.4 2.07 5.91 2 188.1 2 72.8 6 10.2 -13.8 NA 6 8.1 eor
5792 19440601 19440630 5 1 1.2 -1.2 -3.3 2.97 6.6 2 137.3 2 120.9 6 6.2 -8.2 NA 6 16.9 eor
5792 19440701 19440731 5 1 4.3 1.9 -0.3 3.19 6.75 2 140 2 147.9 6 12.6 -4.4 NA 6 20.8 eor
5792 19440801 19440831 5 1 8.7 5.9 4.1 2.74 5.71 2 192.8 2 76.3 6 15.6 -1.2 NA 6 17.8 eor
5792 19440901 19440930 5 1 3 0.2 -1.8 2.82 5.34 2 149.7 2 119.4 6 9.5 -10.8 NA 6 19.9 eor
5792 19441001 19441031 5 1 -2.9 -4.9 -6.8 3.23 5.97 2 127.6 2 88 6 1.6 -13.8 NA 6 22.1 eor
5792 19441101 19441130 5 1 -6.8 -9.4 -11.8 4.58 6.37 2 87.1 2 263.6 6 0.4 -17.4 NA 6 34.8 eor
5792 19441201 19441231 5 1 -8.9 -11.4 -13.9 3.37 4.4 2 139 2 115.6 6 -1.4 -23 NA 6 37.7 eor
5792 19450101 19450131 5 1 -13.5 -16.3 -19.3 3.87 5.3 2 102.8 2 96.7 6 -5.7 -28.2 NA 6 17.3 eor
5792 19450201 19450228 5 1 -6 -8.6 -11.4 4.58 5.63 2 116 2 113.9 6 -1.6 -16.4 NA 6 20.6 eor
5792 19450301 19450331 5 1 -6.8 -8.8 -10.6 3.8 6 2 120.8 2 136.4 6 1.5 -21.6 NA 6 24 eor
5792 19450401 19450430 5 1 -3.5 -5.9 -8.3 3.51 5.97 2 168.3 2 86.5 6 2.6 -16.1 NA 6 15 eor
5792 19450801 19450831 NA NA NA NA NA NA NA NA NA 2 34.7 NA NA NA NA 6 9.3 eor
5792 19450815 19450831 NA NA NA NA NA NA NA NA NA NA NA 6 14 -2.8 NA NA NA eor
5792 19450901 19450930 5 1 3.1 0.4 -1.9 3.34 4.92 2 166.5 2 127.9 6 9.5 -8.9 NA 6 19.8 eor
5792 19451001 19451031 5 1 -2.4 -4.1 -6.3 4.61 4.45 2 174.8 2 84.4 6 2.3 -13.6 NA 6 27.2 eor
5792 19451101 19451130 5 1 -5.8 -7.7 -9.7 3.87 3.71 2 184.5 2 36.9 6 0.5 -17.5 NA 6 10.1 eor
5792 19451201 19451231 5 1 -8.1 -10.7 -13.2 5.56 6 2 86.1 2 107.2 6 0 -23.4 NA 6 17.4 eor
5792 19460101 19460131 5 1 -8.8 -11.2 -13.6 5.08 3.89 2 170 2 68.1 6 0 -26.8 NA 6 14.6 eor
5792 19460201 19460228 5 1 -9.7 -12.1 -14.7 7.7 7.2 2 51.3 2 161.6 6 -4.5 -22.6 NA 6 19.6 eor
5792 19460301 19460331 5 1 -5.8 -7.8 -9.7 4.42 5.1 2 175.9 2 28.1 6 1 -16.6 NA 6 12 eor
5792 19460401 19460430 5 1 -1.2 -3.7 -6 3.55 4.31 2 233 2 25.3 6 1.7 -15.3 NA 6 9.2 eor
5792 19460501 19460531 5 1 1.9 -0.6 -2.5 3.44 6.08 2 179.5 2 75.5 6 5 -7.6 NA 6 13.3 eor
5792 19460601 19460630 5 1 2.5 0.1 -2.2 4.57 6.52 2 121.6 2 133.9 6 10.3 -9.1 NA 6 17 eor
5792 19460701 19460731 5 1 6.3 3.5 1 3.75 4.93 2 217.2 2 170.2 6 13.6 -3.2 NA 6 23.2 eor
5792 19460801 19460831 5 1 5 2.3 -0.1 4.65 5.39 2 187.3 2 102.8 6 10.8 -5.7 NA 6 13 eor
5792 19460901 19460930 5 1 5.1 2.2 0 4.78 3.72 2 234.9 2 47.5 6 9.6 -6.9 NA 6 10.4 eor
5792 19461001 19461031 5 1 -1.8 -4.1 -6 4.34 4.68 2 186.5 2 44.3 6 7.8 -12.8 NA 6 8.9 eor
5792 19461101 19461130 5 1 -4.3 -6.8 -9.3 4.74 4.75 2 148.3 2 74 6 1 -14.4 NA 6 13.5 eor
5792 19461201 19461231 5 1 -10.1 -12.1 -13.9 3.84 5.04 2 114.1 2 67.3 6 -5 -18.8 NA 6 8.8 eor
5792 19470101 19470131 5 1 -11.7 -14.4 -16.9 4.88 4.52 2 127.9 2 65.5 6 1.5 -27.5 NA 6 18.4 eor
5792 19470201 19470228 5 1 -9.6 -12.1 -14.7 5.44 5.51 2 130.7 2 53.4 6 -4.2 -20 NA 6 8.6 eor
5792 19470301 19470331 5 1 -5.6 -8.1 -10.9 6.25 6.67 2 116.1 2 121.3 6 1.4 -21.7 NA 6 26.4 eor
5792 19470401 19470430 5 1 -1.8 -4.4 -6.8 4.87 5.23 2 216.5 2 49.8 6 5.8 -13.8 NA 6 10.9 eor
5792 19470501 19470531 5 1 2.9 0.2 -2 3.26 5.41 2 190.3 2 82.7 6 12 -6.8 NA 6 13.9 eor
5792 19470601 19470630 5 1 4.7 2.1 -0.4 3.87 5.8 2 185 2 113.9 6 12.3 -7.8 NA 6 24 eor
5792 19470701 19470731 5 1 6.6 4 1.9 3.73 4.76 2 223.9 2 143.8 6 11.9 -4.6 NA 6 25.6 eor
5792 19470801 19470831 5 1 5.9 3.2 1.3 3.4 4.17 2 210.9 2 52.6 6 13.3 -6 NA 6 18.7 eor
5792 19470901 19470930 5 1 5.2 2.3 0.3 3.79 3.79 2 211.3 2 16.1 6 13.3 -7.6 NA 6 5.1 eor
5792 19471001 19471031 5 1 1.1 -1 -2.8 3.46 3.67 2 225.4 2 22 6 8 -11.5 NA 6 5.7 eor
5792 19471101 19471130 5 1 -5.1 -7.2 -9.5 6.95 6.79 2 65.8 2 199.4 6 -0.9 -20.6 NA 6 25.9 eor
5792 19471201 19471231 5 1 -10.7 -12.9 -15.1 6.02 6.21 2 69.8 2 155 6 -2.8 -20.7 NA 6 20.5 eor
5792 19480101 19480131 5 1 -7.1 -9.4 -12.1 6.71 6.32 2 105.1 2 135.3 6 -1.6 -21 NA 6 16.7 eor
5792 19480201 19480229 5 1 -9.1 -12.2 -15 6.1 5.76 2 109.3 2 140.9 6 0.3 -25.5 NA 6 20 eor
5792 19480301 19480331 5 1 -4.2 -6.2 -8.4 4.91 4.23 2 234 2 40.4 6 0.6 -14.6 NA 6 15.5 eor
5792 19480401 19480430 5 1 -3.2 -6.2 -8.6 4.23 5.09 2 207.4 2 91 6 3.4 -15.7 NA 6 18.3 eor
5792 19480501 19480531 5 1 1.5 -1.4 -3.6 3.84 5.1 2 223.3 2 47.9 6 6.5 -10.3 NA 6 10.9 eor
5792 19480601 19480630 5 1 1.7 -1.1 -3 4.48 5.76 2 169.4 2 174 6 10.4 -8 NA 6 23.7 eor
5792 19480701 19480731 5 1 2.5 0.2 -1.8 4.52 6.28 2 150.8 2 184.7 6 10.8 -8.2 NA 6 27.4 eor
5792 19480801 19480831 5 1 4.8 2.5 0.6 4.1 5.55 2 159.8 2 128.1 6 10.6 -7.1 NA 6 13 eor
5792 19480901 19480930 5 1 4 1.2 -1.1 4.01 3.89 2 249.4 2 44.6 6 9.4 -9.2 NA 6 11.7 eor
5792 19481001 19481031 5 1 0.9 -1.3 -3.2 3.89 4.59 2 201.3 2 32.8 6 7.4 -11 NA 6 11.2 eor
5792 19481101 19481130 5 1 -3.3 -5 -6.8 4.15 4.22 2 158.7 2 49.7 6 1.4 -13.6 NA 6 13.1 eor
5792 19481201 19481231 5 1 -4.6 -6.8 -8.7 4.17 3.17 2 168.8 2 48.5 6 3.8 -15.9 NA 6 14.2 eor
5792 19490101 19490131 5 1 -6.7 -9.1 -11.7 5.06 4.28 2 128.7 2 81.7 6 1.1 -19.8 NA 6 12.2 eor
